Date,Close,Open,High,Low,Volume,Change
2020-10-29,39888.0,41186.86,41186.86,39275.43,,-3.15
2020-11-02,39112.18,39888.0,39888.0,38778.68,,-1.94
2020-11-03,40480.88,39112.18,40499.64,39112.18,,3.5
2020-11-04,40281.96,40480.88,40914.59,40223.45,,-0.49
2020-11-05,41071.3,40281.96,41084.9,40281.96,,1.96
2020-11-06,40731.61,41071.3,41147.05,40679.61,,-0.83
2020-11-09,40784.04,40731.61,40943.8,40596.99,,0.13
2020-11-10,41153.05,40784.04,41597.33,40784.04,,0.9
2020-11-11,41197.32,41153.05,41330.49,40900.03,,0.11
2020-11-12,40564.55,41197.32,41197.32,40492.75,,-1.54
2020-11-13,40569.35,40564.56,40689.6,40262.22,,0.01
2020-11-16,40504.75,40569.35,40790.39,40470.12,,-0.16
2020-11-17,40652.67,40504.75,40964.22,40504.75,,0.37
2020-11-18,40514.67,40652.67,40658.15,40344.62,,-0.34
2020-11-19,40540.7,40514.67,40745.02,40431.41,,0.06
2020-11-20,40187.18,40540.7,40598.24,40126.8,,-0.87
2020-11-23,39632.52,40187.18,40187.18,39314.28,,-1.38
2020-11-24,39863.36,39632.52,40021.33,39631.07,,0.58
2020-11-25,40377.53,39863.36,40431.56,39863.36,,1.29
2020-11-26,41031.03,40377.54,41127.49,40377.54,,1.62
2020-11-27,40807.09,41031.03,41066.52,40753.3,,-0.55
2020-11-30,41068.82,40807.09,41115.1,40669.85,,0.64
2020-12-01,41665.27,41068.82,41724.04,41068.82,,1.45
2020-12-02,42027.38,41665.27,42074.11,41665.27,,0.87
2020-12-03,42047.72,42027.38,42412.51,42009.3,,0.05
2020-12-04,42207.0,42047.72,42316.52,42047.72,,0.38
2020-12-07,42115.31,42207.0,42321.37,42047.0,,-0.22
2020-12-08,42101.78,42115.31,42233.96,41948.35,,-0.03
2020-12-09,42204.03,42101.78,42350.23,42030.61,,0.24
2020-12-10,42305.84,42204.03,42441.31,42119.63,,0.24
2020-12-11,42470.39,42305.84,42628.01,42305.84,,0.39
2020-12-14,43266.22,42470.4,43316.11,42470.4,,1.87
2020-12-15,43250.84,43266.22,43709.71,43126.48,,-0.04
2020-12-16,43360.19,43250.84,43556.06,43183.77,,0.25
2020-12-17,43766.69,43360.19,43793.22,43360.19,,0.94
2020-12-18,43740.55,43766.69,43955.56,43638.33,,-0.06
2020-12-21,43333.76,43740.56,43790.72,43295.64,,-0.93
2020-12-22,42906.94,43333.76,43478.97,42757.49,,-0.98
2020-12-23,43087.7,42906.94,43216.16,42852.79,,0.42
2020-12-24,43416.77,43087.7,43631.36,43087.7,,0.76
2020-12-28,43674.28,43416.77,43760.67,43416.77,,0.59
2020-12-29,43255.55,43674.28,43912.1,43203.68,,-0.96
2020-12-30,43694.76,43282.27,43750.25,43282.27,,1.02
2020-12-31,43755.38,43694.76,43890.14,43665.93,,0.14
2021-01-01,44434.8,43755.38,44874.86,43755.38,,1.55
2021-01-04,44686.46,44434.8,45074.37,44434.8,,0.57
2021-01-05,44650.43,44686.46,44830.28,44458.71,,-0.08
2021-01-06,45153.42,44650.43,45194.63,44650.43,,1.13
2021-01-07,45344.54,45153.42,45619.8,45153.42,,0.42
2021-01-08,45654.34,45344.54,45916.33,45344.54,,0.68
2021-01-11,45605.42,46086.85,46109.36,45529.48,,-0.11
2021-01-12,45922.04,45605.42,46013.36,45605.42,,0.69
2021-01-13,46091.96,45922.04,46314.15,45922.04,,0.37
2021-01-14,45989.35,46091.96,46272.58,45852.83,,-0.22
2021-01-15,45931.0,45989.35,46177.38,45875.21,,-0.13
2021-01-18,45726.68,45931.0,46047.56,45714.17,,-0.44
2021-01-19,45903.23,45726.68,45978.0,45596.81,,0.39
2021-01-20,45676.94,45903.23,45903.23,45545.43,,-0.49
2021-01-21,45984.46,45676.94,46143.53,45676.94,,0.67
2021-01-22,45868.04,45984.46,46116.85,45690.5,,-0.25
2021-01-25,46087.64,45868.04,46189.02,45868.04,,0.48
2021-01-26,46287.38,46087.64,46398.01,46087.64,,0.43
2021-01-27,46458.13,46287.38,46698.33,46287.38,,0.37
2021-01-28,46166.05,46458.13,46645.17,46110.92,,-0.63
2021-01-29,46385.54,46166.05,46656.98,46166.05,,0.48
2021-02-01,46248.45,46385.54,46762.64,46188.25,,-0.3
2021-02-02,46580.34,46248.45,46642.72,46248.45,,0.72
2021-02-03,46933.63,46580.34,47123.82,46580.34,,0.76
2021-02-04,46905.79,46933.63,47339.21,46746.58,,-0.06
2021-02-08,46721.87,46905.79,47074.16,46659.24,,-0.39
2021-02-09,46674.77,46721.87,46990.92,46628.97,,-0.1
2021-02-10,46644.29,46674.77,46845.44,46341.76,,-0.07
2021-02-11,46055.52,46644.29,46935.32,45960.44,,-1.26
2021-02-12,45808.36,46055.52,46358.08,45731.88,,-0.54
2021-02-15,46375.59,45808.36,46507.42,45808.36,,1.24
2021-02-16,46867.95,46375.59,46884.53,46375.59,,1.06
2021-02-17,46768.14,46867.95,47305.86,46726.85,,-0.21
2021-02-18,46142.74,46768.14,46817.51,46120.61,,-1.34
2021-02-19,46227.65,46142.74,46378.35,46137.2,,0.18
2021-02-22,45890.04,46227.65,46402.73,45763.05,,-0.73
2021-02-23,45728.75,45890.04,46083.66,45663.03,,-0.35
2021-02-24,45362.58,45728.75,45887.77,45205.48,,-0.8
2021-02-25,45965.62,45362.58,46004.68,45362.58,,1.33
2021-02-26,45865.02,45965.63,46239.89,45753.07,,-0.22
2021-03-01,45593.43,45865.02,46009.38,45092.8,,-0.59
2021-03-02,45964.27,45593.43,46077.92,45535.87,,0.81
2021-03-03,46160.78,45964.27,46189.25,45923.57,,0.43
2021-03-04,45278.53,46160.78,46160.78,45087.63,,-1.91
2021-03-05,45837.35,45278.54,45946.69,45168.21,,1.23
2021-03-08,45051.05,45837.35,46432.39,44867.62,,-1.72
2021-03-09,44222.91,45051.06,45129.55,43946.3,,-1.84
2021-03-10,43691.68,44222.91,44424.04,43620.84,,-1.2
2021-03-11,42779.76,43691.68,43891.0,42689.42,,-2.09
2021-03-12,43788.08,42779.76,43986.18,42779.76,,2.36
2021-03-15,44766.59,43788.08,44839.19,43788.08,,2.23
2021-03-16,44857.06,44766.59,44910.93,44545.43,,0.2
2021-03-17,45450.31,44857.06,45540.63,44857.06,,1.32
2021-03-18,44724.09,45450.31,45612.95,44641.49,,-1.6
2021-03-19,44901.31,44724.09,45172.33,44393.28,,0.4
2021-03-22,45407.33,44901.31,45465.13,44735.59,,1.13
2021-03-24,45544.19,45407.33,45593.61,45258.99,,0.3
2021-03-25,45726.16,45544.2,46000.11,45544.2,,0.4
2021-03-26,45521.63,45726.16,45757.56,45436.91,,-0.45
2021-03-29,44431.8,45521.63,45521.63,44315.43,,-2.39
2021-03-30,44491.03,44431.8,44808.63,44199.26,,0.13
2021-03-31,44587.85,44491.03,45133.25,44477.9,,0.22
2021-04-01,44428.1,44587.85,44877.46,44334.22,,-0.36
2021-04-02,44300.95,44428.1,44609.28,44197.9,,-0.29
2021-04-05,43548.21,44300.95,44431.24,43471.19,,-1.7
2021-04-06,44404.7,43548.21,44478.24,43548.21,,1.97
2021-04-07,43953.58,44404.7,44571.91,43758.05,,-1.02
2021-04-08,44741.36,43953.58,44759.37,43953.58,,1.79
2021-04-09,45186.48,44741.36,45249.61,44741.36,,0.99
2021-04-12,44978.05,45186.48,45267.06,44758.34,,-0.46
2021-04-13,45048.57,45009.78,45133.41,44887.03,,0.16
2021-04-14,45311.22,45048.57,45347.4,45048.57,,0.58
2021-04-15,45230.18,45311.22,45447.49,45174.89,,-0.18
2021-04-16,45305.63,45230.18,45471.35,45230.18,,0.17
2021-04-19,44913.57,45305.63,45305.63,44611.83,,-0.87
2021-04-20,45399.78,44913.57,45558.13,44913.57,,1.08
2021-04-21,45306.54,45399.78,45626.88,45226.18,,-0.21
2021-04-22,44929.61,45306.54,45496.82,44882.75,,-0.83
2021-04-23,44706.76,44929.61,44929.61,44363.4,,-0.5
2021-04-26,45682.77,44706.76,45952.45,44389.68,,2.18
2021-04-27,45292.87,45682.77,45937.68,45169.8,,-0.85
2021-04-28,45059.12,45292.87,45588.94,45020.83,,-0.52
2021-04-29,44863.11,45059.12,45143.34,44781.3,,-0.44
2021-04-30,44262.35,44863.11,45056.9,44151.69,,-1.34
2021-05-03,44076.2,44262.35,44326.01,43630.07,,-0.42
2021-05-04,44563.59,44076.2,44620.41,44076.2,,1.11
2021-05-05,44943.61,44563.59,45173.61,44563.59,,0.85
2021-05-06,45174.67,44943.61,45243.83,44889.59,,0.51
2021-05-17,45796.31,45174.67,45806.98,45174.67,,1.38
2021-05-18,45981.82,45796.31,46033.92,45618.78,,0.41
2021-05-19,45682.11,45981.82,45981.82,45612.88,,-0.65
2021-05-20,45574.07,45682.11,45831.12,45518.74,,-0.24
2021-05-21,45914.98,45574.07,45948.11,45560.13,,0.75
2021-05-24,46097.11,45914.98,46314.83,45914.98,,0.4
2021-05-25,46300.66,46097.11,46369.19,46048.84,,0.44
2021-05-26,46812.31,46300.66,46856.27,46300.66,,1.11
2021-05-27,46790.75,46812.31,47204.13,46675.69,,-0.05
2021-05-28,47126.29,46790.75,47246.5,46698.23,,0.72
2021-05-31,47896.34,47126.29,47979.68,47126.29,,1.63
2021-06-01,48191.26,47896.34,48226.56,47896.34,,0.62
2021-06-02,48126.9,48191.26,48286.46,47960.46,,-0.13
2021-06-03,48093.53,48126.9,48434.4,48010.32,,-0.07
2021-06-04,48211.7,48093.53,48426.53,48093.53,,0.25
2021-06-07,48302.66,48211.7,48632.95,48211.7,,0.19
2021-06-08,48147.98,48302.66,48409.88,48000.26,,-0.32
2021-06-09,47777.62,48147.98,48311.92,47725.94,,-0.77
2021-06-10,48251.49,47777.62,48287.52,47777.62,,0.99
2021-06-11,48304.72,48251.49,48531.4,48245.4,,0.11
2021-06-14,48726.08,48304.72,48976.09,48304.72,,0.87
2021-06-15,48632.56,48726.08,48841.47,48511.58,,-0.19
2021-06-16,48480.9,48632.56,48878.2,48431.96,,-0.31
2021-06-17,48131.25,48480.9,48544.65,48115.84,,-0.72
2021-06-18,48238.67,48157.63,48411.87,48022.72,,0.22
2021-06-21,48012.52,48238.67,48370.42,47963.97,,-0.47
2021-06-22,47987.14,48012.52,48154.56,47931.78,,-0.05
2021-06-23,47900.7,47987.14,48134.94,47873.14,,-0.18
2021-06-24,47962.54,47900.7,48118.23,47897.39,,0.13
2021-06-25,47703.94,47962.54,48040.1,47476.38,,-0.54
2021-06-28,47002.35,47603.36,47662.35,46902.38,,-1.47
2021-06-29,47137.77,47002.35,47508.77,46986.47,,0.29
2021-06-30,47356.02,47137.77,47460.31,47137.77,,0.46
2021-07-01,47800.57,47356.02,47843.34,47356.02,,0.94
2021-07-02,47686.18,47800.57,48079.85,47637.76,,-0.24
2021-07-05,47429.12,47686.18,47739.5,47375.13,,-0.54
2021-07-06,47346.16,47429.12,47665.41,47242.52,,-0.17
2021-07-07,47247.92,47346.16,47375.36,47034.95,,-0.21
2021-07-08,48053.17,47247.92,48053.17,47247.92,,1.7
2021-07-09,47563.45,48053.17,48053.17,47544.08,,-1.02
2021-07-12,47447.08,47563.45,47715.28,47407.85,,-0.24
2021-07-13,47480.49,47447.08,47586.07,47439.89,,0.07
2021-07-14,47491.47,47480.49,47594.66,47442.19,,0.02
2021-07-15,47628.26,47491.47,47737.38,47388.42,,0.29
2021-07-16,47834.33,47628.26,47889.7,47627.61,,0.43
2021-07-19,47873.26,47834.33,48006.44,47751.38,,0.08
2021-07-23,47793.07,47873.26,47946.45,47686.5,,-0.17
2021-07-26,47672.68,47793.07,47930.54,47606.89,,-0.25
2021-07-27,47686.99,47672.68,47910.12,47616.73,,0.03
2021-07-28,47318.03,47686.99,47870.56,47241.55,,-0.77
2021-07-29,47312.33,47318.03,47353.91,46955.1,,-0.01
2021-07-30,47055.29,47312.33,47642.79,46925.16,,-0.54
2021-08-02,47453.25,47055.29,47508.74,47047.14,,0.85
2021-08-03,47758.32,47453.25,47808.63,47453.25,,0.64
2021-08-04,47789.88,47758.32,47980.12,47709.38,,0.07
2021-08-05,47640.88,47789.88,47896.39,47582.77,,-0.31
2021-08-06,47489.95,47640.88,47752.77,47425.03,,-0.32
2021-08-09,47123.62,47489.95,47625.42,47053.86,,-0.77
2021-08-10,47135.48,47123.62,47272.88,46928.16,,0.03
2021-08-11,47377.38,47135.48,47627.59,47135.48,,0.51
2021-08-12,47270.76,47377.38,47555.99,47175.0,,-0.23
2021-08-13,47169.84,47270.76,47320.31,47123.38,,-0.21
2021-08-16,46912.79,47169.84,47173.03,46672.19,,-0.54
2021-08-17,47258.45,46912.79,47274.52,46912.79,,0.74
2021-08-20,47599.82,47258.45,47644.34,47258.45,,0.72
2021-08-23,48112.21,47599.82,48144.89,47599.82,,1.08
2021-08-24,47828.71,48112.21,48114.95,47739.53,,-0.59
2021-08-25,47635.9,47828.71,47916.76,47617.93,,-0.4
2021-08-26,47363.27,47635.9,47759.5,47262.11,,-0.57
2021-08-27,47136.53,47363.27,47392.24,46869.1,,-0.48
2021-08-30,47365.7,47136.53,47468.14,47136.53,,0.49
2021-08-31,47419.74,47365.7,47596.04,47349.49,,0.11
2021-09-01,47413.46,47419.74,47628.59,47355.14,,-0.01
2021-09-02,46903.06,47413.46,47489.4,46874.64,,-1.08
2021-09-03,46957.47,46903.06,47113.42,46879.28,,0.12
2021-09-06,46918.52,46957.47,47087.3,46888.95,,-0.08
2021-09-07,46729.96,46918.52,46994.84,46617.98,,-0.4
2021-09-08,46396.71,46729.96,46875.49,46309.86,,-0.71
2021-09-09,46625.12,46396.71,46665.48,46396.71,,0.49
2021-09-10,47198.29,46625.12,47226.11,46625.12,,1.23
2021-09-13,47270.46,47198.29,47369.98,47168.75,,0.15
2021-09-14,46891.34,47270.46,47387.34,46607.21,,-0.8
2021-09-15,46716.72,46891.34,46952.31,46505.13,,-0.37
2021-09-16,46920.46,46716.72,46958.37,46623.41,,0.44
2021-09-17,46636.08,46920.46,47181.74,46555.87,,-0.61
2021-09-20,46528.21,46636.08,46691.23,46215.18,,-0.23
2021-09-21,46008.85,46528.21,46833.14,45778.19,,-1.12
2021-09-22,45597.24,46008.85,46031.89,44788.17,,-0.89
2021-09-23,45296.88,45597.24,45939.39,45083.51,,-0.66
2021-09-24,45073.52,45296.88,45424.26,44861.09,,-0.49
2021-09-27,44817.76,45073.52,45236.48,44341.51,,-0.57
2021-09-28,45274.93,44817.76,45294.37,44747.22,,1.02
2021-09-29,44366.74,45274.93,45342.26,43975.04,,-2.01
2021-09-30,44899.6,44366.74,44899.6,43972.09,,1.2
2021-10-01,44871.7,44899.6,45003.26,44599.61,,-0.06
2021-10-04,45044.5,44871.7,45105.04,44561.82,,0.39
2021-10-05,44666.57,45044.5,45101.36,44593.75,,-0.84
2021-10-06,44373.23,44666.57,44795.2,44284.55,,-0.66
2021-10-07,44586.04,44373.23,44947.38,44373.23,,0.48
2021-10-08,44477.23,44586.05,44670.5,44338.17,,-0.24
2021-10-11,43829.35,44477.24,44544.1,43718.37,,-1.46
2021-10-12,43883.08,43829.35,44051.16,43149.28,,0.12
2021-10-13,43221.78,43883.08,44172.74,43067.61,,-1.51
2021-10-14,44333.68,43221.78,44431.65,43046.25,,2.57
2021-10-15,44821.53,44333.68,44834.83,44197.14,,1.1
2021-10-18,44629.45,44821.53,44990.11,44442.28,,-0.43
2021-10-20,45499.46,44629.45,45563.61,44629.45,,1.95
2021-10-21,45821.4,45499.46,46164.48,45481.99,,0.71
2021-10-22,45578.36,45821.4,46037.95,45180.72,,-0.53
2021-10-25,45429.22,45608.03,45655.25,45308.07,48920000.0,-0.33
2021-10-26,45255.98,45483.54,45516.78,45213.63,69350000.0,-0.38
2021-10-27,45851.04,45544.03,46024.76,45537.46,88030000.0,1.31
2021-10-28,45990.73,45865.92,46061.63,45765.76,95420000.0,0.3
2021-10-29,46218.93,45980.4,46292.03,45681.59,138130000.0,0.5
2021-11-01,46946.21,46184.71,47251.71,46184.71,,1.57
2021-11-02,47112.92,46974.78,47314.75,46974.78,,0.36
2021-11-03,47032.44,47112.92,47317.27,46968.41,,-0.17
2021-11-04,47219.18,47032.44,47242.82,46936.48,,0.4
2021-11-05,47295.8,47219.18,47608.46,47184.15,,0.16
2021-11-08,47115.04,47295.8,47442.57,47020.85,,-0.38
2021-11-09,46399.91,47115.04,47174.49,46306.91,,-1.52
2021-11-10,46629.88,46399.91,46755.32,46399.91,,0.5
2021-11-11,46348.18,46629.88,46843.69,46323.59,,-0.6
2021-11-12,45749.15,46348.18,46409.11,45717.21,,-1.29
2021-11-15,45736.26,45749.15,45910.96,45544.99,,-0.03
2021-11-16,46542.91,45736.26,46623.76,45736.26,,1.76
2021-11-17,46194.42,46542.91,46655.9,46071.98,,-0.75
2021-11-18,46110.5,46194.42,46292.57,45728.42,,-0.18
2021-11-19,46489.41,46110.5,46601.79,46001.41,,0.82
2021-11-22,45745.0,46489.41,46599.19,45716.6,,-1.6
2021-11-23,44948.52,45745.0,45915.61,44881.15,,-1.74
2021-11-24,44363.7,44948.52,44983.91,44210.99,,-1.3
2021-11-25,43935.75,44363.7,44516.82,43735.65,,-0.96
2021-11-26,44114.16,43935.75,44333.71,43736.43,,0.41
2021-11-29,45330.05,44114.16,45416.99,43933.5,,2.76
2021-11-30,45072.38,45330.05,45757.6,44727.96,,-0.57
2021-12-01,45369.14,45072.38,45459.83,45072.38,,0.66
2021-12-02,43234.15,45369.14,45369.14,43087.47,,-4.71
2021-12-03,43232.83,43234.15,43590.52,42752.76,,0.0
2021-12-06,43280.77,43232.83,43547.95,42972.02,,0.11
2021-12-07,43853.49,43280.77,44066.16,43280.77,,1.32
2021-12-08,43846.87,43853.49,44139.22,43653.06,,-0.02
2021-12-09,43518.84,43846.87,43996.62,43273.76,,-0.75
2021-12-10,43395.78,43518.84,43606.41,43044.99,,-0.28
2021-12-13,42876.37,43395.78,43478.61,42806.68,,-1.2
2021-12-14,43246.71,42876.37,43265.8,42715.42,,0.86
2021-12-15,44366.86,43246.71,44507.47,43246.71,,2.59
2021-12-16,43731.2,44366.86,44392.54,43607.8,,-1.43
2021-12-17,43900.68,43731.2,44003.75,43556.61,,0.39
2021-12-20,44339.95,43900.68,44484.76,43808.84,,1.0
2021-12-21,44177.07,44339.95,44594.66,44122.13,,-0.37
2021-12-22,44174.97,44177.07,44292.91,44091.2,,0.0
2021-12-23,44266.9,44174.97,44446.99,44108.69,,0.21
2021-12-24,44118.39,44266.9,44467.85,44041.52,,-0.34
2021-12-27,43913.44,44118.39,44167.58,43846.95,,-0.46
2021-12-28,44043.74,43913.44,44117.17,43906.41,,0.3
2021-12-29,44260.11,44043.74,44264.84,43941.64,,0.49
2021-12-30,44416.2,44260.11,44589.28,44260.11,,0.35
2021-12-31,44596.07,44416.2,44646.49,44307.27,,0.4
2022-01-03,44886.89,44596.07,44905.35,44509.57,,0.65
2022-01-04,45390.84,44886.89,45406.08,44886.89,,1.12
2022-01-05,45407.89,45390.84,45438.16,45241.45,,0.04
2022-01-06,45082.3,45407.89,45407.89,45021.32,,-0.72
2022-01-07,45345.65,45082.3,45364.19,44968.9,,0.58
2022-01-10,45887.63,45345.65,45967.29,45206.0,,1.2
2022-01-11,45881.13,45887.63,46057.24,45524.23,,-0.01
2022-01-12,45916.25,45881.13,46220.4,45872.48,,0.08
2022-01-13,45763.2,45916.25,46002.77,45693.8,,-0.33
2022-01-14,45763.45,45763.2,45987.88,45734.3,,0.0
2022-01-17,45612.2,45763.3,45763.3,45385.97,,-0.33
2022-01-18,45507.41,45612.2,45758.1,45469.46,,-0.23
2022-01-19,44833.43,45507.41,45575.77,44734.24,,-1.48
2022-01-20,44825.97,44833.43,44875.44,44275.23,,-0.02
2022-01-21,45018.28,44825.97,45149.19,44755.74,,0.43
2022-01-24,44923.91,45018.28,45044.51,44797.42,,-0.21
2022-01-25,44887.77,44923.91,45255.43,44846.03,,-0.08
2022-01-26,44955.05,44887.77,45030.45,44712.65,,0.15
2022-01-27,45083.04,44955.05,45179.89,44955.05,,0.28
2022-01-28,45077.91,45083.04,45312.05,45042.25,,-0.01
2022-01-31,45374.68,45077.91,45462.62,45077.91,,0.66
2022-02-01,45674.5,45374.68,45754.17,45374.68,,0.66
2022-02-02,46119.15,45674.5,46139.5,45674.5,,0.97
2022-02-03,45862.93,46119.15,46387.64,45818.04,,-0.56
2022-02-04,45909.65,45862.93,46129.46,45814.64,,0.1
2022-02-07,45841.25,45909.65,46139.82,45799.67,,-0.15
2022-02-08,45947.95,45841.25,46040.61,45727.64,,0.23
2022-02-09,46339.76,45947.95,46405.86,45947.95,,0.85
2022-02-10,45940.04,46339.76,46464.38,45936.74,,-0.86
2022-02-11,46079.37,45940.04,46143.91,45838.75,,0.3
2022-02-14,45644.09,46079.37,46133.87,45507.45,,-0.94
2022-02-15,45731.7,45644.09,45804.0,45502.81,,0.19
2022-02-16,45684.8,45731.7,45904.63,45603.93,,-0.1
2022-02-17,45441.1,45684.8,45716.89,45258.85,,-0.53
2022-02-18,45675.87,45441.1,45705.5,45441.1,,0.52
2022-02-21,45362.85,45675.87,45742.83,45342.06,,-0.69
2022-02-22,45012.18,45362.85,45362.85,44698.45,,-0.77
2022-02-23,45132.92,45012.18,45235.21,44756.23,,0.27
2022-02-24,43830.51,45132.92,45132.92,43791.31,,-2.89
2022-02-25,43984.24,43830.51,44192.52,43805.73,,0.35
2022-02-28,44461.01,43984.24,44557.1,43646.08,,1.08
2022-03-01,44803.58,44461.01,45016.65,44461.01,,0.77
2022-03-02,44514.12,44803.58,44803.58,44133.88,,-0.65
2022-03-03,44525.72,44514.12,44705.74,44311.8,,0.03
2022-03-04,44551.35,44525.72,44723.19,44461.06,,0.06
2022-03-07,43266.97,44551.35,44551.35,43050.88,,-2.88
2022-03-08,42878.35,43266.97,43426.72,42788.53,,-0.9
2022-03-09,43042.96,42878.35,43217.19,42865.81,,0.38
2022-03-10,43853.62,43042.96,43921.82,43042.96,,1.88
2022-03-11,43653.33,43853.62,43966.27,43596.16,,-0.46
2022-03-14,43366.89,43653.33,43767.77,43324.94,,-0.66
2022-03-15,43719.82,43366.89,43793.57,43326.76,,0.81
2022-03-16,43975.69,43719.82,44281.27,43719.82,,0.59
2022-03-17,43807.23,43975.69,44187.0,43798.16,,-0.38
2022-03-18,43029.97,43807.23,43807.23,42990.55,,-1.77
2022-03-21,43230.22,43029.97,43388.18,43029.97,,0.47
2022-03-22,43203.79,43230.22,43398.44,43164.2,,-0.06
2022-03-24,43522.55,43203.79,43569.67,42936.06,,0.74
2022-03-25,43551.14,43522.55,43686.35,43375.51,,0.07
2022-03-28,43933.56,43551.15,43933.56,43291.01,,0.88
2022-03-29,44438.7,43933.56,44478.58,43933.56,,1.15
2022-03-30,44337.56,44438.7,44444.98,43975.67,,-0.23
2022-03-31,44928.83,44337.56,44928.83,44337.56,,1.33
2022-04-01,45152.11,44928.83,45396.14,44654.95,,0.5
2022-04-04,43902.04,45152.11,45152.11,43824.08,,-2.77
2022-04-05,43928.08,43902.04,44289.83,43784.03,,0.06
2022-04-06,44111.1,43928.08,44377.92,43928.08,,0.42
2022-04-07,43786.83,44111.1,44349.59,43751.75,,-0.74
2022-04-08,44444.58,43786.83,44501.55,43786.83,,1.5
2022-04-11,46144.96,44444.58,46215.54,44444.58,,3.83
2022-04-12,46407.26,46144.96,46459.26,45896.46,,0.57
2022-04-13,46165.5,46407.26,46643.05,46062.27,,-0.52
2022-04-14,46484.43,46165.5,46510.11,46054.36,,0.69
2022-04-15,46601.54,46484.43,46785.59,46484.43,,0.25
2022-04-18,46539.59,46776.58,46969.46,46428.95,,-0.13
2022-04-19,46333.36,46539.59,46746.24,46275.64,,-0.44
2022-04-20,45943.16,46333.36,46586.06,45891.14,,-0.84
2022-04-21,45652.62,45943.16,46067.18,45599.96,,-0.63
2022-04-22,45553.02,45652.62,45774.85,45505.07,,-0.22
2022-04-25,46073.25,45553.02,46203.59,45553.02,,1.14
2022-04-26,45817.67,46073.25,46184.55,45782.89,,-0.55
2022-04-27,45533.3,45817.68,45958.37,45482.5,,-0.62
2022-04-28,45249.41,45533.3,45533.3,44656.96,,-0.62
2022-05-06,44840.81,45249.41,45249.41,44784.42,,-0.9
2022-05-09,43393.14,44840.81,44841.41,43233.21,,-3.23
2022-05-10,43504.36,43393.14,43647.55,43262.69,,0.26
2022-05-11,42863.15,43504.36,43649.59,42394.32,,-1.47
2022-05-12,42898.44,42863.15,43032.5,42273.27,,0.08
2022-05-13,43486.46,42898.44,43505.75,42853.8,,1.37
2022-05-16,42667.32,43486.46,43486.46,42375.39,,-1.88
2022-05-17,42726.06,42667.32,42883.86,42607.15,,0.14
2022-05-18,43026.88,42726.06,43161.43,42509.55,,0.7
2022-05-19,42983.45,43026.88,43256.32,42938.75,,-0.1
2022-05-20,43100.7,42983.45,43185.8,42938.6,,0.27
2022-05-23,42440.25,43100.71,43100.71,42345.08,,-1.53
2022-05-24,41950.32,42440.25,42637.54,41915.98,,-1.15
2022-05-25,42012.66,41950.32,42128.41,41356.02,,0.15
2022-05-26,42541.71,42012.66,42607.43,41904.46,,1.26
2022-05-27,42861.45,42541.71,43554.75,42541.71,,0.75
2022-05-30,43040.14,42861.45,43257.78,42861.45,,0.42
2022-05-31,43078.14,43040.14,43339.22,43018.4,,0.09
2022-06-01,42756.04,43078.14,43148.77,42723.51,,-0.75
2022-06-02,42237.91,42756.04,42822.77,42132.98,,-1.21
2022-06-03,41314.88,42237.91,42237.91,41229.43,,-2.19
2022-06-06,41577.21,41314.88,41674.1,41031.91,,0.63
2022-06-07,41568.41,41577.21,41854.25,41524.07,,-0.02
2022-06-08,41553.16,41568.41,41620.35,41391.53,,-0.04
2022-06-09,41735.96,41553.16,41994.62,41553.16,,0.44
2022-06-10,42014.73,41735.96,42076.14,41715.05,,0.67
2022-06-13,40879.93,42014.73,42069.65,40834.97,,-2.7
2022-06-14,41054.68,40879.93,41115.72,40657.88,,0.43
2022-06-15,41438.79,41054.68,41534.99,41054.68,,0.94
2022-06-16,41730.16,41438.79,41764.19,41322.89,,0.7
2022-06-17,42140.76,41730.16,42420.64,41730.16,,0.98
2022-06-20,41776.98,42140.76,42357.92,41740.12,,-0.86
2022-06-21,42525.95,41776.98,42564.79,41745.27,,1.79
2022-06-22,42458.14,42525.95,42880.17,42408.17,,-0.16
2022-06-23,42716.97,42458.14,42983.41,42458.14,,0.61
2022-06-24,41051.79,42716.97,42782.34,40555.41,,-3.9
2022-06-27,41878.57,41051.79,41949.93,41051.79,,2.01
2022-06-28,41765.62,41878.57,42149.29,41614.6,,-0.27
2022-06-29,41297.73,41765.62,41813.62,41119.19,,-1.12
2022-06-30,41540.83,41297.73,41559.31,41220.49,,0.59
2022-07-01,41630.35,41540.83,41744.86,41538.49,,0.22
2022-07-04,41348.19,41630.35,41685.69,41323.42,,-0.68
2022-07-05,41102.57,41348.19,41458.08,41068.6,,-0.59
2022-07-06,41159.79,41102.57,41334.9,41102.57,,0.14
2022-07-07,41344.01,41159.79,41396.57,41009.64,,0.45
2022-07-13,41862.77,41344.01,41971.83,41223.97,,1.25
2022-07-14,42348.91,41862.77,42362.91,41862.77,,1.16
2022-07-15,42074.91,42348.91,42499.48,42027.37,,-0.65
2022-07-18,41367.11,42074.91,42074.91,41275.08,,-1.68
2022-07-19,40389.07,41367.11,41551.53,40216.38,,-2.36
2022-07-20,40459.7,40389.07,40533.6,40135.38,,0.17
2022-07-21,39831.75,40459.7,40577.06,39801.21,,-1.55
2022-07-22,40077.3,39831.75,40180.78,39541.09,,0.62
2022-07-25,39844.02,40077.3,40077.3,39720.8,,-0.58
2022-07-26,39894.05,39844.02,40135.44,39712.94,,0.13
